grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
5,10/18,art,Ensaya la pieza teatral seleccionada para mejorar su ejecución.,5,art,santillana,,"16, 17, 180 y 181",,,,,,,,,,
5,10/18,es,Evalúa los distintos puntos de vista de una situación aflictiva para generar un estado de bienestar.,,,,,,5,es,socio,,28 a 31,,,,,
5,10/18,cn,"Explica los daños en los sistemas respiratorio, nervioso y circulatorio generados por el consumo de sustancias adictivas, como tabaco, inhalables y bebidas alcohólicas.",5,cn,santillana,,94 a  97,,,,,,5,cn,sep,,27 a 33
5,10/18,geo,"Compara la distribución de las principales formas del relieve, regiones sísmicas y volcánicas en los continentes.",5,geo,santillana,,116 y 117,,,,,,5,geo,sep,,41 a 47
5,10/18,vs,Argumenta acerca de la influencia de la publicidad en sus hábitos de consumo de alimentos procesados y bebidas azucaradas.,5,vs,vidasaludable,"https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim3/rdvsset3e1-gen/index.html 
",156 y 157,,,,,,,,,,
5,10/19,mat,"Identificación de rectas paralelas, secantes y perpendiculares en el plano, así como de ángulos rectos, agudos y obtusos.",5,mat,santillana,,60 y  61,5,mat,detectives,,10,5,mat,sep,,19 a 21
5,10/19,cn,"Explica los daños en los sistemas respiratorio, nervioso y circulatorio generados por el consumo de sustancias adictivas, como tabaco, inhalables y bebidas alcohólicas.",5,cn,santillana,,94 a 97,,,,,,5,mat,sep,,27 a 33
5,10/19,esp,Emplea referencias bibliográficas para ubicar fuentes de consulta.,5,esp,santillana,,44 y 45,,,,,,5,esp,sep,,"43, 47 y 48"
5,10/19,hist,Describe la situación económica y las diferentes formas de gobierno que se proponían para la nación mexicana en las primeras décadas de vida independiente.,5,hist,santillana,,126 y 127,,,,,,5,hist,sep,,21 a 24
5,10/19,ef,"Integra sus habilidades motrices en retos y situaciones de juego e iniciación deportiva, con la intención de reconocer sus límites, posibilidades y potencialidades.",5,ef,santillana,,178 y 179,,,,,,,,,,
5,10/20,geo,"Compara la distribución de las principales formas del relieve, regiones sísmicas y volcánicas en los continentes.",5,geo,santillana,,116 y 117,,,,,,5,geo,sep,,41 a 47
5,10/20,mat,"Identificación de rectas paralelas, secantes y perpendiculares en el plano, así como de ángulos rectos, agudos y obtusos.",5,mat,santillana,,62 y 63,5,mat,detectives,,11,5,mat,sep,,22 y 23
5,10/20,fcye,"Ejerce su derecho a ser protegido contra cualquier forma de maltrato, abuso o explotación de tipo sexual, laboral o acoso presencial o en las redes sociales.",5,fcye,santillana,,146 y 147,,,,,,5,fcye,sep,,20 a 25
5,10/20,esp,Emplea diferentes estrategias textuales para persuadir a un público determinado al elaborar un anuncio.,5,esp,santillana,,29 a 31,,,,,,5,esp,sep,,27 a 31
5,10/20,ced,"Ejerce su derecho a ser protegido contra cualquier forma de maltrato, abuso o explotación de tipo sexual, laboral o acoso presencial o en las redes sociales.",5,ced,santillana,,146 y 147,,,,,,5,fcye,sep,,26 a 33
5,10/21,mat,"Identificación de rectas paralelas, secantes y perpendiculares en el plano, así como de ángulos rectos, agudos y obtusos.",5,mat,santillana,,60 a 63,5,mat,detectives,,10,5,mat,sep,,19 a 23
5,10/21,hist,Reconoce las causas y consecuencias de la separación de Texas y de la guerra con Estados Unidos.,5,hist,santillana,,128 y 129,,,,,,5,hist,sep,,25 a 31
5,10/21,esp,Emplea diferentes estrategias textuales para persuadir a un público determinado al elaborar un anuncio.,5,esp,santillana,,32 a 35,,,,,,5,esp,sep,,"30, 32 y 33"
5,10/21,art,Ensaya la pieza teatral seleccionada para mejorar su ejecución.,5,art,santillana,,"16, 17, 180 y 181",,,,,,,,,,
5,10/21,ef,"Integra sus habilidades motrices en retos y situaciones de juego e iniciación deportiva, con la intención de reconocer sus límites, posibilidades y potencialidades.",5,ef,santillana,,178 y 179,,,,,,,,,,
5,10/22,lmb,"Participa en la edición del producto final de una investigación para su difusión en medios impresos, radiofónicos o electrónicos.",5,espb,santillana,,188 a 191,,,,,,5,esp,sep,,65 a 68
5,10/22,mat,Lectura de planos y mapas viales. Interpretación y diseño de trayectorias.,5,mat,santillana,,64 y 65,5,mat,detectives,,12,5,mat,sep,,24 a 28
5,10/22,ing,Escucha y explora descripciones de la apariencia física de personas conocidas.,,,,,,,,,,,,,,,
5,10/22,es,"Toma decisiones en función de lo que le beneficia a él y a los demás, y reconoce aquellas decisiones que le perjudican.",,,,,,5,es,socio,,20 y 21,,,,,
5,10/22,vs,"Promueve acciones para reducir la propagación de enfermedades transmisibles al identificar los factores de riesgo y protectores en los entornos familiar, escolar y comunitario.",5,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html,305,,,,,,,,,,
