grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
6,10/11,vs,"Diseña menús para incrementar en su refrigerio escolar, el consumo de agua simple potable, frutas, verduras, cereales enteros e integrales, leguminosas y pescado, con base en una guía alimentaria.",6,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html,296,,,,,,,,,,
6,10/11,es,Realiza una autoevaluación del proceso que llevó a cabo para resolver un problema.,,,,,,6,es,socio,,30 y 31,,,,,
6,10/11,esp,Emplea recursos literarios en la escritura de biografías y autobiografías. Usa oraciones compuestas al escribir. I/III,6,esp,santillana,,24 y 25,,,,,,6,esp,sep,,18 a 23
6,10/11,hist,Investiga aspectos de la cultura y la vida cotidiana del pasado y valora su importancia.,6,hist,santillana,,120 y 121, ,,,,,6,hist,sep,,26 y 27
6,10/11,geo,Relaciona los climas con la distribución de la vegetación y la fauna en la Tierra.,6,geo,santillana,,104 y 105,,,,,,6,geo,sep,,33 a 37
6,10/12,ef,"Adapta sus capacidades, habilidades y destrezas motrices al organizar y participar en diversas actividades recreativas, con la finalidad de consolidar su disponibilidad corporal. ",6,ef,santillana,,166 y 167,,,,,,,,,,
6,10/12,mat,"Resolución de problemas aditivos con números naturales, decimales y fraccionarios, variando la estructura de los problemas. Estudio o reafirmación de los algoritmos convencionales.",6,mat,santillana,, 52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/12,cn,"Argumenta la importancia de la dieta correcta, del consumo de agua simple potable, la activación física, el descanso y el esparcimiento para promover un estilo de vida saludable.",6,cn,santillana,,86 y 87,,,,,,6,cn,sep,,25 a 28
6,10/12,esp,Emplea recursos literarios en la escritura de biografías y autobiografías. Usa oraciones compuestas al escribir. II/III,6,esp,santillana,,26 y 27,,,,,,6,esp,sep,,"23, 24, 27 y 28"
6,10/12,hist,Investiga aspectos de la cultura y la vida cotidiana del pasado y valora su importancia.,6,hist,santillana,,120 y 121,,,,,,6,hist,sep,,26 y 27
6,10/13,ced,"Exige respeto a sus derechos humanos, es sensible, se solidariza y realiza acciones a favor de personas o grupos que viven situaciones de vulnerabilidad. ",6,ced,santillana,,132 y 133,,,,,,6,fcye,sep,,10 a 19
6,10/13,art,"Reconoce que la combinación de cuerpo, espacio y tiempo puede utilizarse para trabajar los conceptos de realidad y ficción en el teatro.",6,art,santillana,,174 y 175,,,,,,,,,,
6,10/13,fcye,"Exige respeto a sus derechos humanos, es sensible, se solidariza y realiza acciones a favor de personas o grupos que viven situaciones de vulnerabilidad.",6,fcye,santillana,,132 y 133,,,,,,6,fcye,sep,,10 a 19
6,10/13,mat,"Resolución de problemas aditivos con números naturales, decimales y fraccionarios, variando la estructura de los problemas. Estudio o reafirmación de los algoritmos convencionales.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/13,esp,Emplea recursos literarios en la escritura de biografías y autobiografías. Usa oraciones compuestas al escribir. III/III,6,esp,santillana,,28,,,,,,6,esp,sep,,25
6,10/14,ef,"Adapta sus capacidades, habilidades y destrezas motrices al organizar y participar en diversas actividades recreativas, con la finalidad de consolidar su disponibilidad corporal. ",6,ef,santillana,,166 y 167,,,,,,,,,,
6,10/14,mat,"Resolución de problemas aditivos con números naturales, decimales y fraccionarios, variando la estructura de los problemas. Estudio o reafirmación de los algoritmos convencionales.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/14,geo,Valora la riqueza y variedad de vida en los países.,6,geo,santillana,,106 y 107,,,,,,6,geo,sep,,45 a 57
6,10/14,lmb,Compara sus puntos de vista y opiniones sobre temas de reflexión intra e inter cultural.,,,,,,,,,,,,,,,
6,10/14,cn,Explica el funcionamiento integral del cuerpo humano a partir de las interacciones entre diferentes sistemas.,6,cn,santillana,,86 y 87 ,,,,,,6,cn,sep,,25 a 28
6,10/15,vs,"Participa en la promoción de hábitos de higiene y limpieza en su familia, escuela y comunidad.",6,vs,vidasaludable,https://packgoogle-pro.s3.amazonaws.com/vida-saludable/laguia_recursos/trim1/cgn4_t1/index.html,296,,,,,,,,,,
6,10/15,ing,Interpreta expresiones usadas por interlocutores.,,,,,,,,,,,,,,,
6,10/15,mat,"Resolución de problemas aditivos con números naturales, decimales y fraccionarios, variando la estructura de los problemas. Estudio o reafirmación de los algoritmos convencionales.",6,mat,santillana,,52 a 55,6,mat,detectives,,7 a 9,6,mat,sep,,10 a 16
6,10/15,art,"Reconoce que la combinación de cuerpo, espacio y tiempo puede utilizarse para trabajar los conceptos de realidad y ficción en el teatro.",6,art,santillana,,174 y 175,,,,,,,,,,
6,10/15,es,Anticipa los estímulos que conllevan a un estado emocional aflictivo e implementa estrategias preventivas de regulación.,,,,,,6,es,socio,,50 y 51,,,,,
