grade,date,subject,learn,book1_grade,book1_subject,book1_serie,book1_interactive,book1_pages,book2_grade,book2_subject,book2_serie,book2_interactive,book2_pages,book3_grade,book3_subject,book3_serie,book3_interactive,book3_pages
4,11/01,vs,"Realiza actividades físicas de manera cotidiana, con la intención de sentirse bien y cuidar su salud.",4,vs,vidasaludable,https://packgoogle-pro.s3.us-east-1.amazonaws.com/vida-saludable/compartir_recursos/trim1/cgn1_t1/index.html,295,,,,,,,,,,
4,11/01,mat,"Resolución de problemas que impliquen particiones en tercios, quintos y sextos. Análisis de escrituras aditivas equivalentes y de fracciones mayores o menores que la unidad.",4,mat,santillana,,52,4,mat,detectives,,34,4,mat,sep,,19 a 21
4,11/01,mat,"Resolución de problemas que impliquen particiones en tercios, quintos y sextos. Análisis de escrituras aditivas equivalentes y de fracciones mayores o menores que la unidad.",4,mat,,,52,4,mat,detectives,,34,4,mat,sep,,19 a 21
4,11/01,mat,"Resolución de problemas que impliquen particiones en tercios, quintos y sextos. Análisis de escrituras aditivas equivalentes y de fracciones mayores o menores que la unidad.",4,mat,santillana,,52,4,mat,detectives,,34,4,mat,sep,,19 a 21
4,11/01,mat,"Resolución de problemas que impliquen particiones en tercios, quintos y sextos. Análisis de escrituras aditivas equivalentes y de fracciones mayores o menores que la unidad.",4,mat,santillana,,52,4,mat,detectives,,34,4,mat,sep,,19 a 21
4,11/02,ef,"Combina distintas habilidades motrices en retos, individuales y cooperativos, con el fin de tomar decisiones y mejorar su actuación.",4,ef,santillana,,314 y 315,,,,,,,,,,
4,11/02,mat,Resolución de sumas o restas de números decimales en el contexto del dinero. Análisis de expresiones equivalentes.,4,mat,santillana,,54 y 55,4,mat,detectives,,22 y 23,4,mat,sep,,26 a 29
4,11/02,mat,Resolución de sumas o restas de números decimales en el contexto del dinero. Análisis de expresiones equivalentes.,4,mat,santillana,,54 y 55,4,mat,detectives,,22 y 23,4,mat,sep,,26 a 29
4,11/02,mat,Resolución de sumas o restas de números decimales en el contexto del dinero. Análisis de expresiones equivalentes.,4,mat,santillana,,54 y 55,4,mat,detectives,,22 y 23,4,mat,sep,,26 a 29
4,11/02,mat,Resolución de sumas o restas de números decimales en el contexto del dinero. Análisis de expresiones equivalentes.,4,mat,santillana,,54 y 55,4,mat,detectives,,22 y 23,4,mat,sep,,26 a 29
4,11/03,ced,"Valora que es una persona con dignidad, que ejerce sus derechos y promueve el respeto y aprecio a la identidad, la dignidad y los derechos de las demás personas.",4,ced,santillana,, 132 y 133,,,,,,4,fcye,sep,,20 a 24
4,11/03,mat,"Exploración de distintos significados de la multiplicación (relación proporcional entre medidas, producto de medidas, combinatoria) y desarrollo de procedimientos para el cálculo mental o escrito.",4,mat,santillana,,56 y 57,4,mat,detectives,,13,4,mat,sep,,30 a 32
4,11/03,cn,Explica los cambios que ocurren en el cuerpo durante la pubertad y su relación con el sistema glandular.,4,cn,santillana,,81,,,,,,4,cn,sep,,11 a 15
4,11/03,hist,Distingue las características y reconoce los aportes de las culturas mesoamericanas y su relación con la naturaleza.,4,hist,santillana,,118 y 119,,,,,,4,hist,sep,,50 y 51
4,11/03,lm,Emplea la sílaba o la letra inicial de una serie de palabras para crear un efecto sonoro. Emplea rimas en la escritura de trabalenguas y juegos de palabras.,4,esp,santillana,,188 y 189,,,,,,4,esp,sep,,117 a 120
4,11/04,ef,"Experimenta emociones y sentimientos al representar con su cuerpo situaciones e historias en retos motores y actividades de expresión, con la intención de fortalecer su imagen corporal.",4,ef,santillana,,454 y 455,,,,,,,,,,
4,11/04,geo,"Distingue la distribución de los principales ríos, lagos, lagunas, golfos, mares y océanos en México.",4,geo,santillana,,102 y 103,,,,,,4,geo,sep,,53 a 56
4,11/04,mat,"Exploración de distintos significados de la multiplicación (relación proporcional entre medidas, producto de medidas, combinatoria) y desarrollo de procedimientos para el cálculo mental o escrito.",4,mat,santillana,,56 y 57,4,mat,detectives,,13,4,mat,sep,,30 a 32
4,11/04,lm,Conoce las características de los trabalenguas y juegos de palabras.,4,esp,santillana,,336 y 337,,,,,,4,esp,sep,,188 a 192
4,11/04,ing,Escucha diálogos en los que se utilizan expresiones para obtener lo que se quiere.,,,,,,,,,,,,,,,
4,11/05,vs,"Realiza actividades físicas de manera cotidiana, con la intención de sentirse bien y cuidar su salud.
     ",4,vs,vidasaludable,https://packgoogle-pro.s3.us-east-1.amazonaws.com/vida-saludable/compartir_recursos/trim1/bgn1_t1/index.html,144,,,,,,,,,,
4,11/05,mat,Representación plana de cuerpos vistos desde diferentes puntos de referencia.,4,mat,santillana,,58 y 59,4,mat,detectives,,14,4,mat,sep,,33 y 34
4,11/05,lmb,Reflexiona sobre usos del lenguaje en portadores de texto.,4,lmb,santillana,,196 y 197,,,,,,4,esp,sep,,137 a 139
4,11/05,art,Compara piezas artísticas tridimensionales e identifica sus características.,4,art,santillana,,316 y 317,,,,,,,,,,
4,11/05,es,"Expresa su punto de vista, y considera el de los demás para mejorar su entorno.",4,es,santillana,,22 y 23,,,,,,,,,,
